pair_id,arm_id,case_id,condition,position_id,eligible,executed,category,action,attempts,retries,cost_total_usd,latency_total_ms,input_tokens,output_tokens
N-INT|m23c-rpb-66e4f4e924c733f366cec24c|D|remote-qwen3-8b-alibaba,N-INT,m23c-rpb-66e4f4e924c733f366cec24c,D,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-7f6be1fb4520c1d764172040|C1|local-qwen2-5-coder-7b,N-INT,m23c-rpb-7f6be1fb4520c1d764172040,C1,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-7f6be1fb4520c1d764172040|C1|local-qwen3-8b,N-INT,m23c-rpb-7f6be1fb4520c1d764172040,C1,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-7f6be1fb4520c1d764172040|C1|remote-gpt-5-6-luna-openai,N-INT,m23c-rpb-7f6be1fb4520c1d764172040,C1,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-7f6be1fb4520c1d764172040|C1|remote-gpt-oss-20b-groq,N-INT,m23c-rpb-7f6be1fb4520c1d764172040,C1,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-7f6be1fb4520c1d764172040|C1|remote-qwen3-8b-alibaba,N-INT,m23c-rpb-7f6be1fb4520c1d764172040,C1,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-7f6be1fb4520c1d764172040|C2|local-qwen2-5-coder-7b,N-INT,m23c-rpb-7f6be1fb4520c1d764172040,C2,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-7f6be1fb4520c1d764172040|C2|local-qwen3-8b,N-INT,m23c-rpb-7f6be1fb4520c1d764172040,C2,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-7f6be1fb4520c1d764172040|C2|remote-gpt-5-6-luna-openai,N-INT,m23c-rpb-7f6be1fb4520c1d764172040,C2,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-7f6be1fb4520c1d764172040|C2|remote-gpt-oss-20b-groq,N-INT,m23c-rpb-7f6be1fb4520c1d764172040,C2,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-7f6be1fb4520c1d764172040|C2|remote-qwen3-8b-alibaba,N-INT,m23c-rpb-7f6be1fb4520c1d764172040,C2,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-7f6be1fb4520c1d764172040|D|local-qwen2-5-coder-7b,N-INT,m23c-rpb-7f6be1fb4520c1d764172040,D,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-7f6be1fb4520c1d764172040|D|local-qwen3-8b,N-INT,m23c-rpb-7f6be1fb4520c1d764172040,D,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-7f6be1fb4520c1d764172040|D|remote-gpt-5-6-luna-openai,N-INT,m23c-rpb-7f6be1fb4520c1d764172040,D,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-7f6be1fb4520c1d764172040|D|remote-gpt-oss-20b-groq,N-INT,m23c-rpb-7f6be1fb4520c1d764172040,D,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-7f6be1fb4520c1d764172040|D|remote-qwen3-8b-alibaba,N-INT,m23c-rpb-7f6be1fb4520c1d764172040,D,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-e2f1556d27ed331c03ecff7c|C1|local-qwen2-5-coder-7b,N-INT,m23c-rpb-e2f1556d27ed331c03ecff7c,C1,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-e2f1556d27ed331c03ecff7c|C1|local-qwen3-8b,N-INT,m23c-rpb-e2f1556d27ed331c03ecff7c,C1,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-e2f1556d27ed331c03ecff7c|C1|remote-gpt-5-6-luna-openai,N-INT,m23c-rpb-e2f1556d27ed331c03ecff7c,C1,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-e2f1556d27ed331c03ecff7c|C1|remote-gpt-oss-20b-groq,N-INT,m23c-rpb-e2f1556d27ed331c03ecff7c,C1,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-e2f1556d27ed331c03ecff7c|C1|remote-qwen3-8b-alibaba,N-INT,m23c-rpb-e2f1556d27ed331c03ecff7c,C1,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-e2f1556d27ed331c03ecff7c|C2|local-qwen2-5-coder-7b,N-INT,m23c-rpb-e2f1556d27ed331c03ecff7c,C2,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-e2f1556d27ed331c03ecff7c|C2|local-qwen3-8b,N-INT,m23c-rpb-e2f1556d27ed331c03ecff7c,C2,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-e2f1556d27ed331c03ecff7c|C2|remote-gpt-5-6-luna-openai,N-INT,m23c-rpb-e2f1556d27ed331c03ecff7c,C2,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-e2f1556d27ed331c03ecff7c|C2|remote-gpt-oss-20b-groq,N-INT,m23c-rpb-e2f1556d27ed331c03ecff7c,C2,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-e2f1556d27ed331c03ecff7c|C2|remote-qwen3-8b-alibaba,N-INT,m23c-rpb-e2f1556d27ed331c03ecff7c,C2,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-e2f1556d27ed331c03ecff7c|D|local-qwen2-5-coder-7b,N-INT,m23c-rpb-e2f1556d27ed331c03ecff7c,D,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-e2f1556d27ed331c03ecff7c|D|local-qwen3-8b,N-INT,m23c-rpb-e2f1556d27ed331c03ecff7c,D,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-e2f1556d27ed331c03ecff7c|D|remote-gpt-5-6-luna-openai,N-INT,m23c-rpb-e2f1556d27ed331c03ecff7c,D,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-e2f1556d27ed331c03ecff7c|D|remote-gpt-oss-20b-groq,N-INT,m23c-rpb-e2f1556d27ed331c03ecff7c,D,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-rpb-e2f1556d27ed331c03ecff7c|D|remote-qwen3-8b-alibaba,N-INT,m23c-rpb-e2f1556d27ed331c03ecff7c,D,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
